"","gene_name","name","value","id"
"1","ST3GAL4","FA",0,1
"2","ST3GAL4","DAG",0,2
"3","PITPNA","FA",0,3
"4","PITPNA","DAG",0,4
"5","CD276","FA",0,5
"6","CD276","DAG",0,6
"7","CTSB","FA",0,7
"8","CTSB","DAG",0,8
"9","CISD1","FA",0,9
"10","CISD1","DAG",0,10
"11","RCN2","FA",0,11
"12","RCN2","DAG",0,12
"13","TIMM22","FA",0,13
"14","TIMM22","DAG",0,14
"15","MFF","FA",0,15
"16","MFF","DAG",0,16
"17","TMEM59","FA",0,17
"18","TMEM59","DAG",0,18
"19","TMEM160","FA",0,19
"20","TMEM160","DAG",0,20
"21","FAM8A1","FA",0,21
"22","FAM8A1","DAG",0,22
"23","PRRC1","FA",0,23
"24","PRRC1","DAG",0,24
"25","CHST3","FA",0,25
"26","CHST3","DAG",0,26
"27","SLC30A5","FA",0,27
"28","SLC30A5","DAG",0,28
"29","PLD6","FA",0,29
"30","PLD6","DAG",0,30
"31","TMED3","FA",0,31
"32","TMED3","DAG",0,32
"33","C5orf15","FA",0,33
"34","C5orf15","DAG",0,34
"35","GDE1","FA",0,35
"36","GDE1","DAG",0,36
"37","CTGF","FA",0,37
"38","CTGF","DAG",0,38
"39","FAM3A","FA",0,39
"40","FAM3A","DAG",0,40
"41","UBXN8","FA",0,41
"42","UBXN8","DAG",0,42
"43","GALNT3","FA",0,43
"44","GALNT3","DAG",0,44
"45","PEX16","FA",0,45
"46","PEX16","DAG",0,46
"47","DNAJC3","FA",0,47
"48","DNAJC3","DAG",0,48
"49","LAMP2","FA",0,49
"50","LAMP2","DAG",0,50
"51","ARL6IP6","FA",0,51
"52","ARL6IP6","DAG",0,52
"53","ITIH3","FA",0,53
"54","ITIH3","DAG",0,54
"55","STARD3","FA",0,55
"56","STARD3","DAG",0,56
"57","UGT8","FA",0,57
"58","UGT8","DAG",0,58
"59","APLP2","FA",0,59
"60","APLP2","DAG",0,60
"61","LGALS3BP","FA",0,61
"62","LGALS3BP","DAG",0,62
"63","SLC35F2","FA",0,63
"64","SLC35F2","DAG",0,64
"65","SLC9A6","FA",0,65
"66","SLC9A6","DAG",0,66
"67","TMPPE","FA",0,67
"68","TMPPE","DAG",0,68
"69","CD46","FA",0,69
"70","CD46","DAG",0,70
"71","PAM","FA",0,71
"72","PAM","DAG",0,72
"73","CPD","FA",0,73
"74","CPD","DAG",0,74
"75","GLCE","FA",0,75
"76","GLCE","DAG",0,76
"77","PKD2","FA",0,77
"78","PKD2","DAG",0,78
"79","COL5A1","FA",0,79
"80","COL5A1","DAG",0,80
"81","TAX1BP1","FA",0,81
"82","TAX1BP1","DAG",0,82
"83","FAT1","FA",0,83
"84","FAT1","DAG",0,84
"85","HEXA","DAG",0,85
"86","NQO1","DAG",0,86
"87","ATP6V0A2","DAG",0,87
"88","M6PR","FA",0,88
"89","S100A9","FA",0,89
"90","RAB31","FA",0,90
"91","HEBP1","FA",0,91
"92","TMED2","FA",0,92
"93","S100A8","FA",0,93
"94","ABHD6","FA",0,94
"95","C1orf27","FA",0,95
"96","COL3A1","FA",0,96
"97","SLC6A6","FA",0,97
"98","AP1S1","FA",0,98
"99","CYB5B","FA",0,99
"100","LMBRD2","FA",0,100
"101","MRPS7","FA",0,101
"102","GOLM1","FA",0,102
"103","SNRPD3","FA",0,103
"104","RAB24","FA",0,104
"105","PLBD2","FA",0,105
"106","SCRN1","FA",0,106
"107","CSTF3","FA",0,107
"108","CTNNBL1","FA",0,108
"109","B4GALT1","FA",0,109
"110","TMED1","FA",0,110
"111","CYB5R1","FA",0,111
"112","AKR1B1","FA",0,112
"113","BCAP29","DAG",0,113
"114","MRC2","FA",0,114
"115","CXCR4","FA",0,115
"116","TRAM1","FA",0,116
"117","VMP1","FA",0,117
"118","C16orf58","FA",0,118
"119","SNX5","FA",0,119
"120","CD97","FA",0,120
"121","NAP1L1","FA",0,121
"122","ATL2","FA",0,122
"123","BRIX1","FA",0,123
"124","TMEM168","FA",0,124
"125","SCAMP2","FA",0,125
"126","SLC38A2","FA",0,126
"127","DNAJC11","FA",0,127
"128","STAG2","FA",0,128
"129","PXDN","FA",0,129
"130","SMPD4","FA",0,130
"131","ABCB6","FA",0,131
"132","SNX6","FA",0,132
"133","SLC25A32","FA",0,133
"134","C19orf6","FA",0,134
"135","PLD3","FA",0,135
"136","NPR3","FA",0,136
"137","SEMA3C","FA",0,137
"138","GJA1","FA",0,138
"139","PNPLA6","FA",0,139
"140","C3","FA",0,140
"141","PZP","FA",0,141
"142","TIMM23","FA",0,142
"143","RHOB","FA",0,143
"144","TMX2","FA",0,144
"145","F3","FA",0,145
"146","ESYT2","FA",0,146
"147","GALNT7","FA",0,147
"148","FBL","FA",0,148
"149","ARL8B","FA",0,149
"150","KYNU","FA",0,150
"151","PSMC1","FA",0,151
"152","ERGIC2","FA",0,152
"153","PRKCA","FA",0,153
"154","GPR89C","FA",0,154
"155","TNPO2","FA",0,155
"156","MLTK","FA",0,156
"157","HSPG2","FA",0,157
"158","MAN2A1","FA",0,158
"159","NPC1","FA",0,159
"160","USP7","FA",0,160
"161","CPSF1","FA",0,161
"162","SCAMP3","FA",0,162
"163","SLC6A15","FA",0,163
"164","YIPF5","FA",0,164
"165","CD47","FA",0,165
"166","NCSTN","FA",0,166
"167","QSOX2","FA",0,167
"168","VANGL1","FA",0,168
"169","DKFZp762C0813","FA",0,169
"170","TMEM106B","FA",0,170
"171","AIFM2","FA",0,171
"172","EMC1","FA",0,172
"173","SLC29A1","FA",0,173
"174","SLC30A7","FA",0,174
"175","RHEB","FA",0,175
"176","NMT1","FA",0,176
"177","RAB1A","FA",0,177
"178","SUMO1","FA",0,178
"179","TMEM128","FA",0,179
"180","YIPF4","FA",0,180
"181","SEPT11","FA",0,181
"182","RNF170","FA",0,182
"183","LEPROT","FA",0,183
"184","ATG9A","FA",0,184
"185","NOL6","FA",0,185
"186","YIPF6","FA",0,186
"187","ATP6AP1","FA",0,187
"188","CD46","FA",0,188
"189","TNPO3","FA",0,189
"190","AQR","FA",0,190
"191","MRTO4","FA",0,191
"192","VAPA","FA",0,192
"193","ANXA5","FA",0,193
"194","EIF2A","FA",0,194
"195","NLE1","FA",0,195
"196","HUWE1","FA",0,196
"197","ARL8A","FA",0,197
"198","NRAS","FA",0,198
"199","SFXN3","FA",0,199
"200","RPS20","FA",0,200
"201","NHP2L1","FA",0,201
"202","SLC25A11","FA",0,202
"203","LCLAT1","FA",0,203
"204","METAP2","FA",0,204
"205","CKAP2","FA",0,205
"206","SLC1A4","FA",0,206
"207","SNRNP40","FA",0,207
"208","C20orf43","FA",0,208
"209","KPNA4","FA",0,209
"210","RRM1","FA",0,210
"211","SEPT8","FA",0,211
"212","MCU","FA",0,212
"213","KIF2A","FA",0,213
"214","ZNF207","FA",0,214
"215","UTP18","FA",0,215
"216","SLC20A1","FA",0,216
"217","METAP2","FA",0,217
"218","MFN1","FA",0,218
"219","EIF5B","FA",0,219
"220","DDX42","FA",0,220
"221","MVP","FA",0,221
"222","ARPC1A","FA",0,222
"223","EIF4G3","FA",0,223
"224","FAM160B1","FA",0,224
"225","NIPBL","FA",0,225
"226","TIMM17B","FA",0,226
"227","SLC25A24","FA",0,227
"228","SLC38A1","FA",0,228
"229","ALG1","FA",0,229
"230","A2M","FA",0,230
"231","SLC16A7","FA",0,231
"232","AGK","FA",0,232
"233","PI4KA","FA",0,233
"234","COX4I1","FA",0,234
"235","HMGB1","FA",0,235
"236","KRAS","FA",0,236
"237","WDR3","FA",0,237
"238","FYN","FA",0,238
"239","PRRC2C","FA",0,239
"240","AAAS","FA",0,240
"241","ABCD3","FA",0,241
"242","WDFY1","FA",0,242
"243","KARS","FA",0,243
"244","HELLS","FA",0,244
"245","SH3GLB1","FA",0,245
"246","TMEM120A","FA",0,246
"247","ITGA6","FA",0,247
"248","EMC4","FA",0,248
"249","SRP14","FA",0,249
"250","SEH1L","FA",0,250
"251","LY6K","FA",0,251
"252","SDHB","FA",0,252
"253","PVR","FA",0,253
"254","STAG1","FA",0,254
"255","SEC61B","FA",0,255
"256","RCC2","FA",0,256
"257","DHRS7","FA",0,257
"258","NEDD8","FA",0,258
"259","HGS","FA",0,259
"260","LIMS1","FA",0,260
"261","PRPF3","FA",0,261
"262","FAM105A","FA",0,262
"263","AP3D1","FA",0,263
"264","ATP11C","FA",0,264
"265","SVIL","FA",0,265
"266","LARP1","FA",0,266
"267","MET","FA",0,267
"268","CLASP2","FA",0,268
"269","CKAP5","FA",0,269
"270","ATP6V0A1","FA",0,270
"271","FAM3C","FA",0,271
"272","SFN","FA",0,272
"273","DNAJB11","FA",0,273
"274","API5","FA",0,274
"275","NUP153","FA",0,275
"276","FNDC3B","FA",0,276
"277","GBF1","FA",0,277
"278","AHNAK2","FA",0,278
"279","SEPT2","FA",0,279
"280","RPL11","FA",0,280
"281","DDX46","FA",0,281
"282","TRIP13","FA",0,282
"283","BASP1","FA",0,283
"284","MKI67IP","FA",0,284
"285","UBXN4","FA",0,285
"286","GPI","FA",0,286
"287","RRAS","FA",0,287
"288","RBM28","FA",0,288
"289","MAP4","FA",0,289
"290","PPP1CA","FA",0,290
"291","RPS4X","FA",0,291
"292","WDHD1","FA",0,292
"293","ZC3H14","FA",0,293
"294","RAVER1","FA",0,294
"295","TAGLN2","FA",0,295
"296","NDUFS1","FA",0,296
"297","THOC2","FA",0,297
"298","MAP4","FA",0,298
"299","ME2","Sph",0,299
"300","ABHD10","Sph",0,300
"301","MRPL24","Sph",0,301
"302","NADKD1","Sph",0,302
"303","IDH2","Sph",0,303
"304","TMF1","Sph",0,304
"305","LRRFIP2","Sph",0,305
"306","ANAPC7","Sph",0,306
"307","C2orf56","Sph",0,307
"308","DHX16","Sph",0,308
"309","KLC2","Sph",0,309
"310","RPL17","Sph",0,310
"311","IVD","Sph",0,311
"312","ATXN2L","Sph",0,312
"313","SUCLA2","Sph",0,313
"314","AARS2","Sph",0,314
"315","PSMA1","Sph",0,315
"316","CARS2","Sph",0,316
"317","HIBADH","Sph",0,317
"318","GRSF1","Sph",0,318
"319","PPOX","Sph",0,319
"320","SLC35A1","Sph",0,320
"321","MTPAP","Sph",0,321
"322","GPKOW","Sph",0,322
"323","RHOG","Sph",0,323
"324","GLRX3","Sph",0,324
"325","RAB13","Sph",0,325
"326","GMPS","Sph",0,326
"327","CDC42","Sph",0,327
"328","RDBP","Sph",0,328
"329","FAM98B","Sph",0,329
"330","RANBP1","Sph",0,330
"331","DDX19A","Sph",0,331
"332","RAD21","Sph",0,332
"333","GPRC5A","Sph",0,333
"334","PSMD12","Sph",0,334
"335","STAT1","Sph",0,335
"336","BCKDHB","Sph",0,336
"337","FAM120B","Sph",0,337
"338","THOC3","Sph",0,338
"339","AGPAT9","Sph",0,339
"340","TRRAP","Sph",0,340
"341","CDK1","Sph",0,341
"342","ETF1","Sph",0,342
"343","CTPS1","Sph",0,343
"344","DDX56","Sph",0,344
"345","RFC4","Sph",0,345
"346","NMD3","Sph",0,346
"347","TXLNA","Sph",0,347
"348","ARCN1","Sph",0,348
"349","FAM49B","Sph",0,349
"350","MSH6","Sph",0,350
"351","CAPN2","Sph",0,351
"352","NCAPD2","Sph",0,352
"353","PES1","Sph",0,353
"354","SERBP1","Sph",0,354
"355","GLT8D1","FA",0,355
"356","SLC25A33","FA",0,356
"357","TUBG1","FA",0,357
"358","FUNDC2","FA",0,358
"359","RAB9A","FA",0,359
"360","CACYBP","FA",0,360
"361","SNRPE","FA",0,361
"362","PTP4A1","FA",0,362
"363","FHL1","FA",0,363
"364","GLIPR2","FA",0,364
"365","EIF4H","FA",0,365
"366","C2orf43","FA",0,366
"367","RPS7","FA",0,367
"368","DHODH","FA",0,368
"369","ALG5","FA",0,369
"370","EMC2","FA",0,370
"371","GNA11","FA",0,371
"372","SNX2","FA",0,372
"373","ABHD16A","FA",0,373
"374","YIF1B","FA",0,374
"375","TMEM11","FA",0,375
"376","DHRS4","FA",0,376
"377","SLC25A30","FA",0,377
"378","AFAP1","FA",0,378
"379","HADH","FA",0,379
"380","GPR56","FA",0,380
"381","HSPA4L","FA",0,381
"382","SBDS","FA",0,382
"383","PTGES3","FA",0,383
"384","GDI2","FA",0,384
"385","UBAC2","FA",0,385
"386","ST13","FA",0,386
"387","SUGT1","FA",0,387
"388","CAPZA2","FA",0,388
"389","SCAMP1","FA",0,389
"390","EMG1","FA",0,390
"391","PAFAH1B1","FA",0,391
"392","PDCD4","FA",0,392
"393","APOOL","FA",0,393
"394","DUT","FA",0,394
"395","SLC25A22","FA",0,395
"396","SAE1","FA",0,396
"397","CAND1","FA",0,397
"398","MANF","Sph",0,398
"399","VKORC1","Sph",0,399
"400","HARSL","Sph",0,400
"401","CIAPIN1","Sph",0,401
"402","LUC7L","Sph",0,402
"403","ARMC1","Sph",0,403
"404","PTGES","Sph",0,404
"405","MTHFD2","Sph",0,405
"406","KLC1","Sph",0,406
"407","TSG101","Sph",0,407
"408","IMPDH1","Sph",0,408
"409","WNK1","Sph",0,409
"410","CKB","Sph",0,410
"411","USP14","Sph",0,411
"412","SCYL1","Sph",0,412
"413","RPS21","Sph",0,413
"414","STXBP1","Sph",0,414
"415","CPNE1","Sph",0,415
"416","USMG5","Sph",0,416
"417","USMG5","FA",0,417
"418","MYL6","Sph",0,418
"419","MYL6","FA",0,419
"420","AK2","Sph",0,420
"421","AK2","FA",0,421
"422","ROMO1","Sph",0,422
"423","ROMO1","FA",0,423
"424","ECHDC1","Sph",0,424
"425","ECHDC1","FA",0,425
"426","STRAP","Sph",0,426
"427","STRAP","FA",0,427
"428","ARPC4","Sph",0,428
"429","ARPC4","FA",0,429
"430","EIF5A","Sph",0,430
"431","EIF5A","FA",0,431
"432","DPM3","Sph",0,432
"433","DPM3","FA",0,433
"434","RPS23","Sph",0,434
"435","RPS23","FA",0,435
"436","PAICS","Sph",0,436
"437","PAICS","FA",0,437
"438","NDUFA4","Sph",0,438
"439","NDUFA4","FA",0,439
"440","ATP5H","Sph",0,440
"441","ATP5H","FA",0,441
"442","RSL24D1","Sph",0,442
"443","RSL24D1","FA",0,443
"444","PSMD4","Sph",0,444
"445","PSMD4","FA",0,445
"446","HPRT1","Sph",0,446
"447","HPRT1","FA",0,447
"448","PDLIM5","Sph",0,448
"449","PDLIM5","FA",0,449
"450","MRPS18B","Sph",0,450
"451","MRPS18B","FA",0,451
"452","GSTK1","Sph",0,452
"453","GSTK1","FA",0,453
"454","NUP50","Sph",0,454
"455","NUP50","FA",0,455
"456","BTF3","Sph",0,456
"457","BTF3","FA",0,457
"458","CNOT10","Sph",0,458
"459","CNOT10","FA",0,459
"460","UCHL5","Sph",0,460
"461","UCHL5","FA",0,461
"462","NXF1","Sph",0,462
"463","NXF1","FA",0,463
"464","UBE2M","Sph",0,464
"465","UBE2M","FA",0,465
"466","NOSIP","Sph",0,466
"467","NOSIP","FA",0,467
"468","PPIE","Sph",0,468
"469","PPIE","FA",0,469
"470","PSMG1","Sph",0,470
"471","PSMG1","FA",0,471
"472","GRHPR","Sph",0,472
"473","GRHPR","FA",0,473
"474","FARSB","Sph",0,474
"475","FARSB","FA",0,475
"476","PDIA5","Sph",0,476
"477","PDIA5","FA",0,477
"478","XPO7","Sph",0,478
"479","XPO7","FA",0,479
"480","SH3GL1","Sph",0,480
"481","SH3GL1","FA",0,481
"482","PNO1","Sph",0,482
"483","PNO1","FA",0,483
"484","TMEM167A","Sph",0,484
"485","TMEM167A","FA",0,485
"486","RFC5","Sph",0,486
"487","RFC5","FA",0,487
"488","SPCS3","Sph",0,488
"489","SPCS3","FA",0,489
"490","WDR74","Sph",0,490
"491","WDR74","FA",0,491
"492","RPS13","Sph",0,492
"493","RPS13","FA",0,493
"494","AHCYL1","Sph",0,494
"495","AHCYL1","FA",0,495
"496","RRM2","Sph",0,496
"497","RRM2","FA",0,497
"498","FBXO22","Sph",0,498
"499","FBXO22","FA",0,499
"500","SERPINB5","Sph",0,500
"501","SERPINB5","FA",0,501
"502","DAP3","Sph",0,502
"503","DAP3","FA",0,503
"504","RRP8","Sph",0,504
"505","RRP8","FA",0,505
"506","WDR1","Sph",0,506
"507","WDR1","FA",0,507
"508","MAPRE1","Sph",0,508
"509","MAPRE1","FA",0,509
"510","PSMC6","Sph",0,510
"511","PSMC6","FA",0,511
"512","FAS","Sph",0,512
"513","FAS","FA",0,513
"514","IMMP2L","Sph",0,514
"515","IMMP2L","FA",0,515
"516","PPP4C","Sph",0,516
"517","PPP4C","FA",0,517
"518","NARS","Sph",0,518
"519","NARS","FA",0,519
"520","TOMM34","Sph",0,520
"521","TOMM34","FA",0,521
"522","RXRB","Sph",0,522
"523","RXRB","FA",0,523
"524","AUP1","Sph",0,524
"525","AUP1","FA",0,525
"526","RBMS1","Sph",0,526
"527","RBMS1","FA",0,527
"528","DNAJC9","Sph",0,528
"529","DNAJC9","FA",0,529
"530","COPS4","Sph",0,530
"531","COPS4","FA",0,531
"532","DMD","Sph",0,532
"533","DMD","FA",0,533
"534","EIF2B1","Sph",0,534
"535","EIF2B1","FA",0,535
"536","ABCE1","Sph",0,536
"537","ABCE1","FA",0,537
"538","PICALM","Sph",0,538
"539","PICALM","FA",0,539
"540","ATP5SL","Sph",0,540
"541","ATP5SL","FA",0,541
"542","NPLOC4","Sph",0,542
"543","NPLOC4","FA",0,543
"544","LTA4H","Sph",0,544
"545","LTA4H","FA",0,545
"546","SORD","Sph",0,546
"547","SORD","FA",0,547
"548","MSH2","Sph",0,548
"549","MSH2","FA",0,549
"550","CDC27","Sph",0,550
"551","CDC27","FA",0,551
"552","ARHGAP1","Sph",0,552
"553","ARHGAP1","FA",0,553
"554","RNMT","Sph",0,554
"555","RNMT","FA",0,555
"556","CDK9","Sph",0,556
"557","CDK9","FA",0,557
"558","ELP2","Sph",0,558
"559","ELP2","FA",0,559
"560","UBA2","Sph",0,560
"561","UBA2","FA",0,561
"562","CXorf56","Sph",0,562
"563","CXorf56","FA",0,563
"564","GSN","Sph",0,564
"565","GSN","FA",0,565
"566","POP1","Sph",0,566
"567","POP1","FA",0,567
"568","EHD2","Sph",0,568
"569","EHD2","FA",0,569
"570","SLC19A1","Sph",0,570
"571","SLC19A1","FA",0,571
"572","USP5","Sph",0,572
"573","USP5","FA",0,573
"574","TSR1","Sph",0,574
"575","TSR1","FA",0,575
"576","SEPT10","Sph",0,576
"577","SEPT10","FA",0,577
"578","ARHGAP17","Sph",0,578
"579","ARHGAP17","FA",0,579
"580","PUS1","Sph",0,580
"581","PUS1","FA",0,581
"582","CDC40","Sph",0,582
"583","CDC40","FA",0,583
"584","SEC24D","Sph",0,584
"585","SEC24D","FA",0,585
"586","CMTM6","Sph",0,586
"587","CMTM6","FA",0,587
"588","KPNA3","Sph",0,588
"589","KPNA3","FA",0,589
"590","PPP2R2A","Sph",0,590
"591","PPP2R2A","FA",0,591
"592","PTPN11","Sph",0,592
"593","PTPN11","FA",0,593
"594","PLCD3","Sph",0,594
"595","PLCD3","FA",0,595
"596","COBRA1","Sph",0,596
"597","COBRA1","FA",0,597
"598","ATP6V0D1","Sph",0,598
"599","ATP6V0D1","FA",0,599
"600","PIPSL","Sph",0,600
"601","PIPSL","FA",0,601
"602","CD55","Sph",0,602
"603","CD55","FA",0,603
"604","RTN4IP1","Sph",0,604
"605","RTN4IP1","FA",0,605
"606","MAK16","Sph",0,606
"607","MAK16","FA",0,607
"608","UNC45A","Sph",0,608
"609","UNC45A","FA",0,609
"610","WDR5","Sph",0,610
"611","WDR5","FA",0,611
"612","PFKM","Sph",0,612
"613","PFKM","FA",0,613
"614","RRP1","Sph",0,614
"615","RRP1","FA",0,615
"616","EIF2D","Sph",0,616
"617","EIF2D","FA",0,617
"618","DYNC1LI2","Sph",0,618
"619","DYNC1LI2","FA",0,619
"620","CCNH","Sph",0,620
"621","CCNH","FA",0,621
"622","CCDC50","Sph",0,622
"623","CCDC50","FA",0,623
"624","CORO1B","Sph",0,624
"625","CORO1B","FA",0,625
"626","GDAP1","Sph",0,626
"627","GDAP1","FA",0,627
"628","FANCI","Sph",0,628
"629","FANCI","FA",0,629
"630","FAF1","Sph",0,630
"631","FAF1","FA",0,631
"632","MMS19","Sph",0,632
"633","MMS19","FA",0,633
"634","CAPN1","Sph",0,634
"635","CAPN1","FA",0,635
"636","SWAP70","Sph",0,636
"637","SWAP70","FA",0,637
"638","PRKAA1","Sph",0,638
"639","PRKAA1","FA",0,639
"640","QTRTD1","Sph",0,640
"641","QTRTD1","FA",0,641
"642","GLIPR1","Sph",0,642
"643","GLIPR1","FA",0,643
"644","NXN","Sph",0,644
"645","NXN","FA",0,645
"646","STAT3","Sph",0,646
"647","STAT3","FA",0,647
"648","EXOC2","Sph",0,648
"649","EXOC2","FA",0,649
"650","PEX3","Sph",0,650
"651","PEX3","FA",0,651
"652","EHBP1L1","Sph",0,652
"653","EHBP1L1","FA",0,653
"654","ASNA1","Sph",0,654
"655","ASNA1","FA",0,655
"656","NAA15","Sph",0,656
"657","NAA15","FA",0,657
"658","MAP1B","Sph",0,658
"659","MAP1B","FA",0,659
"660","TRIM16","Sph",0,660
"661","TRIM16","FA",0,661
"662","IKBKAP","Sph",0,662
"663","IKBKAP","FA",0,663
"664","ACAP2","Sph",0,664
"665","ACAP2","FA",0,665
"666","PFAS","Sph",0,666
"667","PFAS","FA",0,667
"668","DST","Sph",0,668
"669","DST","FA",0,669
"670","EPS15L1","Sph",0,670
"671","EPS15L1","FA",0,671
"672","ERCC3","Sph",0,672
"673","ERCC3","FA",0,673
"674","DHX37","Sph",0,674
"675","DHX37","FA",0,675
"676","HEXA","FA",0.5,676
"677","NQO1","FA",0.5,677
"678","ATP6V0A2","FA",0.5,678
"679","M6PR","DAG",0.5,679
"680","S100A9","DAG",0.5,680
"681","RAB31","DAG",0.5,681
"682","HEBP1","DAG",0.5,682
"683","CLU","FA",0.5,683
"684","CLU","DAG",0.5,684
"685","PRCP","FA",0.5,685
"686","PRCP","DAG",0.5,686
"687","S100A8","DAG",0.5,687
"688","LASS2","FA",0.5,688
"689","LASS2","DAG",0.5,689
"690","HEXB","FA",0.5,690
"691","HEXB","DAG",0.5,691
"692","ABHD6","DAG",0.5,692
"693","C1orf27","DAG",0.5,693
"694","COL3A1","DAG",0.5,694
"695","RPS10","FA",0.5,695
"696","RPS10","DAG",0.5,696
"697","SLC6A6","DAG",0.5,697
"698","AP1S1","DAG",0.5,698
"699","LMBRD2","DAG",0.5,699
"700","MRPS7","DAG",0.5,700
"701","GOLM1","DAG",0.5,701
"702","SNRPD3","DAG",0.5,702
"703","RAB24","DAG",0.5,703
"704","PLBD2","DAG",0.5,704
"705","SCRN1","DAG",0.5,705
"706","CSTF3","DAG",0.5,706
"707","CTNNBL1","DAG",0.5,707
"708","B4GALT1","DAG",0.5,708
"709","NAP1L4","FA",0.5,709
"710","PLP2","FA",0.5,710
"711","C3orf78","FA",0.5,711
"712","C3orf78","DAG",0.5,712
"713","KDELR1","FA",0.5,713
"714","KDELR1","DAG",0.5,714
"715","SLC39A1","FA",0.5,715
"716","SLC39A1","DAG",0.5,716
"717","SNRPF","FA",0.5,717
"718","BCAP29","FA",0.5,718
"719","TUSC3","DAG",0.5,719
"720","H3F3A","DAG",0.5,720
"721","SPNS1","FA",0.5,721
"722","SPNS1","DAG",0.5,722
"723","RDH13","FA",0.5,723
"724","RDH13","DAG",0.5,724
"725","PSEN1","FA",0.5,725
"726","PSEN1","DAG",0.5,726
"727","PPAP2C","DAG",0.5,727
"728","TMED9","DAG",0.5,728
"729","CXCR4","DAG",0.5,729
"730","PSAP","FA",0.5,730
"731","GOLIM4","FA",0.5,731
"732","ECE1","FA",0.5,732
"733","VMP1","DAG",0.5,733
"734","TSPO","FA",0.5,734
"735","RPL27","FA",0.5,735
"736","SUN2","FA",0.5,736
"737","LRP1","FA",0.5,737
"738","ATL2","DAG",0.5,738
"739","TIMMDC1","FA",0.5,739
"740","RPL13A","FA",0.5,740
"741","NOTCH2","FA",0.5,741
"742","SPECC1","DAG",0.5,742
"743","TMEM87A","FA",0.5,743
"744","SCAMP2","DAG",0.5,744
"745","G3BP2","FA",0.5,745
"746","MPV17L2","FA",0.5,746
"747","P4HA1","DAG",0.5,747
"748","TMEM109","FA",0.5,748
"749","TRIM25","FA",0.5,749
"750","PPT1","FA",0.5,750
"751","CCPG1","FA",0.5,751
"752","TGFBI","FA",0.5,752
"753","SLC25A32","DAG",0.5,753
"754","C19orf6","DAG",0.5,754
"755","PLD3","DAG",0.5,755
"756","NPR3","DAG",0.5,756
"757","SEMA3C","DAG",0.5,757
"758","GJA1","DAG",0.5,758
"759","PNPLA6","DAG",0.5,759
"760","C3","DAG",0.5,760
"761","PZP","DAG",0.5,761
"762","ATP5F1","FA",0.5,762
"763","SLC25A1","FA",0.5,763
"764","SART3","FA",0.5,764
"765","FAM186B","FA",0.5,765
"766","SAR1B","FA",0.5,766
"767","DAGLB","FA",0.5,767
"768","ANO10","FA",0.5,768
"769","PIGT","FA",0.5,769
"770","PIGT","DAG",0.5,770
"771","TMEM2","FA",0.5,771
"772","TMEM2","DAG",0.5,772
"773","HS2ST1","FA",0.5,773
"774","APH1A","FA",0.5,774
"775","RRP9","FA",0.5,775
"776","WLS","FA",0.5,776
"777","HSD17B12","FA",0.5,777
"778","TM9SF1","FA",0.5,778
"779","COL1A1","FA",0.5,779
"780","EPDR1","FA",0.5,780
"781","NUP37","FA",0.5,781
"782","KANK2","FA",0.5,782
"783","DKC1","FA",0.5,783
"784","RAB18","FA",0.5,784
"785","TTYH3","FA",0.5,785
"786","TMCO1","FA",0.5,786
"787","TMEM165","FA",0.5,787
"788","TOR1AIP1","FA",0.5,788
"789","TOR1AIP1","FA",0.5,789
"790","SLC27A2","FA",0.5,790
"791","SLC6A15","DAG",0.5,791
"792","YIPF5","DAG",0.5,792
"793","CD47","DAG",0.5,793
"794","VANGL1","DAG",0.5,794
"795","DKFZp762C0813","DAG",0.5,795
"796","CTSA","FA",0.5,796
"797","CTSA","DAG",0.5,797
"798","SQRDL","FA",0.5,798
"799","SQRDL","DAG",0.5,799
"800","ITPR1","FA",0.5,800
"801","SMOC1","FA",0.5,801
"802","CTSZ","FA",0.5,802
"803","NDUFB10","FA",0.5,803
"804","SEC11A","FA",0.5,804
"805","RAB7L1","FA",0.5,805
"806","RPL35","FA",0.5,806
"807","TOMM20","FA",0.5,807
"808","SRSF2","FA",0.5,808
"809","OSBPL8","FA",0.5,809
"810","TMEM97","FA",0.5,810
"811","PACSIN2","FA",0.5,811
"812","SSR4","FA",0.5,812
"813","RDH11","FA",0.5,813
"814","SAR1A","FA",0.5,814
"815","RPS12","FA",0.5,815
"816","FKBP11","FA",0.5,816
"817","PSMD6","FA",0.5,817
"818","LUC7L2","FA",0.5,818
"819","LAMP1","FA",0.5,819
"820","PDE3A","FA",0.5,820
"821","PRSS21","Sph",0.5,821
"822","PRSS21","FA",0.5,822
"823","KPNA1","Sph",0.5,823
"824","KPNA1","FA",0.5,824
"825","UGGT2","Sph",0.5,825
"826","UGGT2","FA",0.5,826
"827","DNAJA2","Sph",0.5,827
"828","DNAJA2","FA",0.5,828
"829","RPS20","Sph",0.5,829
"830","NHP2L1","Sph",0.5,830
"831","LCLAT1","Sph",0.5,831
"832","METAP2","Sph",0.5,832
"833","CKAP2","Sph",0.5,833
"834","SNRNP40","Sph",0.5,834
"835","C20orf43","Sph",0.5,835
"836","KPNA4","Sph",0.5,836
"837","SEPT8","Sph",0.5,837
"838","MCU","Sph",0.5,838
"839","KIF2A","Sph",0.5,839
"840","ZNF207","Sph",0.5,840
"841","UTP18","Sph",0.5,841
"842","METAP2","Sph",0.5,842
"843","MFN1","Sph",0.5,843
"844","EIF5B","Sph",0.5,844
